source_name,source_url,source_section,source_item_type,company_name,company_website,source_status,source_category,source_industry,source_business_model,raw_description,source_confidence,notes
Saltoun Capital Partners,https://www.saltouncapital.com/portfolio,Portfolio,operating company,Briscoe Protective,,,,,,,High,
Saltoun Capital Partners,https://www.saltouncapital.com/portfolio,Portfolio,operating company,Circle Surrogacy,,,,,,,High,
Saltoun Capital Partners,https://www.saltouncapital.com/portfolio,Portfolio,operating company,Echosec Systems,,,,,,,High,
Saltoun Capital Partners,https://www.saltouncapital.com/portfolio,Portfolio,operating company,Flint Group,,,,,,,High,
Saltoun Capital Partners,https://www.saltouncapital.com/portfolio,Portfolio,operating company,IMS Analysis,,,,,,,High,
Saltoun Capital Partners,https://www.saltouncapital.com/portfolio,Portfolio,operating company,Lightwave Dental,,,,,,,High,
Saltoun Capital Partners,https://www.saltouncapital.com/portfolio,Portfolio,operating company,Merchants Capital,,,,,,,High,
Saltoun Capital Partners,https://www.saltouncapital.com/portfolio,Portfolio,operating company,Morningside Translations,,,,,,,High,
Saltoun Capital Partners,https://www.saltouncapital.com/portfolio,Portfolio,operating company,Mtab,,,,,,,High,
Saltoun Capital Partners,https://www.saltouncapital.com/portfolio,Portfolio,operating company,Pacific Fertility Center,,,,,,,High,
Saltoun Capital Partners,https://www.saltouncapital.com/portfolio,Portfolio,operating company,Performance Systems Integration,,,,,,,High,
Saltoun Capital Partners,https://www.saltouncapital.com/portfolio,Portfolio,operating company,"PrecisionMed, Inc.",,,,,,,High,
Saltoun Capital Partners,https://www.saltouncapital.com/portfolio,Portfolio,operating company,"Ryzer, LLC",,,,,,,High,
Saltoun Capital Partners,https://www.saltouncapital.com/portfolio,Portfolio,operating company,Scribsoft,,,,,,,High,
Saltoun Capital Partners,https://www.saltouncapital.com/portfolio,Portfolio,operating company,Ticketech,,,,,,,High,
Saltoun Capital Partners,https://www.saltouncapital.com/portfolio,Portfolio,operating company,Transifex OpCo LLC,,,,,,,High,
Saltoun Capital Partners,https://www.saltouncapital.com/portfolio,Portfolio,operating company,Triyam,,,,,,,High,
Saltoun Capital Partners,https://www.saltouncapital.com/portfolio,Portfolio,operating company,Workplace Answers,,,,,,,High,
Anacapa Partners,https://anacapapartners.com/site/global/anacapa/portfolio/index.gsp,Portfolio,portfolio entity / search fund or operating company,CPS Management Partners,,,,,,,High,Source page mixes search funds and operating companies; row kept for source completeness
Anacapa Partners,https://anacapapartners.com/site/global/anacapa/portfolio/index.gsp,Portfolio,portfolio entity / search fund or operating company,Advanced Network Solutions,,,,,,,High,Source page mixes search funds and operating companies; row kept for source completeness
Anacapa Partners,https://anacapapartners.com/site/global/anacapa/portfolio/index.gsp,Portfolio,portfolio entity / search fund or operating company,Light Beam Capital,,,,,,,High,Source page mixes search funds and operating companies; row kept for source completeness
Anacapa Partners,https://anacapapartners.com/site/global/anacapa/portfolio/index.gsp,Portfolio,portfolio entity / search fund or operating company,ESPYR,,,,,,,High,Source page mixes search funds and operating companies; row kept for source completeness
Anacapa Partners,https://anacapapartners.com/site/global/anacapa/portfolio/index.gsp,Portfolio,portfolio entity / search fund or operating company,Blue Ocean Equity Partners,,,,,,,High,Source page mixes search funds and operating companies; row kept for source completeness
Anacapa Partners,https://anacapapartners.com/site/global/anacapa/portfolio/index.gsp,Portfolio,portfolio entity / search fund or operating company,eCompliance,,,,,,,High,Source page mixes search funds and operating companies; row kept for source completeness
Anacapa Partners,https://anacapapartners.com/site/global/anacapa/portfolio/index.gsp,Portfolio,portfolio entity / search fund or operating company,Changemaker Capital Partners,,,,,,,High,Source page mixes search funds and operating companies; row kept for source completeness
Anacapa Partners,https://anacapapartners.com/site/global/anacapa/portfolio/index.gsp,Portfolio,portfolio entity / search fund or operating company,Cascadian Capital Partners,,,,,,,High,Source page mixes search funds and operating companies; row kept for source completeness
Anacapa Partners,https://anacapapartners.com/site/global/anacapa/portfolio/index.gsp,Portfolio,portfolio entity / search fund or operating company,Castle Capital,,,,,,,High,Source page mixes search funds and operating companies; row kept for source completeness
Anacapa Partners,https://anacapapartners.com/site/global/anacapa/portfolio/index.gsp,Portfolio,portfolio entity / search fund or operating company,Charlson Capital,,,,,,,High,Source page mixes search funds and operating companies; row kept for source completeness
Anacapa Partners,https://anacapapartners.com/site/global/anacapa/portfolio/index.gsp,Portfolio,portfolio entity / search fund or operating company,Claremont Square,,,,,,,High,Source page mixes search funds and operating companies; row kept for source completeness
Anacapa Partners,https://anacapapartners.com/site/global/anacapa/portfolio/index.gsp,Portfolio,portfolio entity / search fund or operating company,Cornerstone Continuity Partners,,,,,,,High,Source page mixes search funds and operating companies; row kept for source completeness
Anacapa Partners,https://anacapapartners.com/site/global/anacapa/portfolio/index.gsp,Portfolio,portfolio entity / search fund or operating company,Elk Capital Partner,,,,,,,High,Source page mixes search funds and operating companies; row kept for source completeness
Anacapa Partners,https://anacapapartners.com/site/global/anacapa/portfolio/index.gsp,Portfolio,portfolio entity / search fund or operating company,FastSpring,,,,,,,High,Source page mixes search funds and operating companies; row kept for source completeness
Anacapa Partners,https://anacapapartners.com/site/global/anacapa/portfolio/index.gsp,Portfolio,portfolio entity / search fund or operating company,ARP Capital Partners,,,,,,,High,Source page mixes search funds and operating companies; row kept for source completeness
Anacapa Partners,https://anacapapartners.com/site/global/anacapa/portfolio/index.gsp,Portfolio,portfolio entity / search fund or operating company,Eagle Ridge Growth Partners,,,,,,,High,Source page mixes search funds and operating companies; row kept for source completeness
Anacapa Partners,https://anacapapartners.com/site/global/anacapa/portfolio/index.gsp,Portfolio,portfolio entity / search fund or operating company,Infinitas Ventures,,,,,,,High,Source page mixes search funds and operating companies; row kept for source completeness
Anacapa Partners,https://anacapapartners.com/site/global/anacapa/portfolio/index.gsp,Portfolio,portfolio entity / search fund or operating company,Integra Partners,,,,,,,High,Source page mixes search funds and operating companies; row kept for source completeness
Anacapa Partners,https://anacapapartners.com/site/global/anacapa/portfolio/index.gsp,Portfolio,portfolio entity / search fund or operating company,LECORPIO,,,,,,,High,Source page mixes search funds and operating companies; row kept for source completeness
Anacapa Partners,https://anacapapartners.com/site/global/anacapa/portfolio/index.gsp,Portfolio,portfolio entity / search fund or operating company,Ironclad Capital,,,,,,,High,Source page mixes search funds and operating companies; row kept for source completeness
Anacapa Partners,https://anacapapartners.com/site/global/anacapa/portfolio/index.gsp,Portfolio,portfolio entity / search fund or operating company,January Partners,,,,,,,High,Source page mixes search funds and operating companies; row kept for source completeness
Anacapa Partners,https://anacapapartners.com/site/global/anacapa/portfolio/index.gsp,Portfolio,portfolio entity / search fund or operating company,Leonidas Capital Partners,,,,,,,High,Source page mixes search funds and operating companies; row kept for source completeness
Anacapa Partners,https://anacapapartners.com/site/global/anacapa/portfolio/index.gsp,Portfolio,portfolio entity / search fund or operating company,Leonis Partners,,,,,,,High,Source page mixes search funds and operating companies; row kept for source completeness
Anacapa Partners,https://anacapapartners.com/site/global/anacapa/portfolio/index.gsp,Portfolio,portfolio entity / search fund or operating company,mlt Capital,,,,,,,High,Source page mixes search funds and operating companies; row kept for source completeness
Anacapa Partners,https://anacapapartners.com/site/global/anacapa/portfolio/index.gsp,Portfolio,portfolio entity / search fund or operating company,Oakhill Equity,,,,,,,High,Source page mixes search funds and operating companies; row kept for source completeness
Anacapa Partners,https://anacapapartners.com/site/global/anacapa/portfolio/index.gsp,Portfolio,portfolio entity / search fund or operating company,Midwest Supplies,,,,,,,High,Source page mixes search funds and operating companies; row kept for source completeness
Anacapa Partners,https://anacapapartners.com/site/global/anacapa/portfolio/index.gsp,Portfolio,portfolio entity / search fund or operating company,PEC Safety,,,,,,,High,Source page mixes search funds and operating companies; row kept for source completeness
Anacapa Partners,https://anacapapartners.com/site/global/anacapa/portfolio/index.gsp,Portfolio,portfolio entity / search fund or operating company,Perigee Capital Partners,,,,,,,High,Source page mixes search funds and operating companies; row kept for source completeness
Anacapa Partners,https://anacapapartners.com/site/global/anacapa/portfolio/index.gsp,Portfolio,portfolio entity / search fund or operating company,Oak Stream Partners,,,,,,,High,Source page mixes search funds and operating companies; row kept for source completeness
Anacapa Partners,https://anacapapartners.com/site/global/anacapa/portfolio/index.gsp,Portfolio,portfolio entity / search fund or operating company,Olmo Capital,,,,,,,High,Source page mixes search funds and operating companies; row kept for source completeness
Anacapa Partners,https://anacapapartners.com/site/global/anacapa/portfolio/index.gsp,Portfolio,portfolio entity / search fund or operating company,Recruit Military,,,,,,,High,Source page mixes search funds and operating companies; row kept for source completeness
Anacapa Partners,https://anacapapartners.com/site/global/anacapa/portfolio/index.gsp,Portfolio,portfolio entity / search fund or operating company,Poplar Capital Partners,,,,,,,High,Source page mixes search funds and operating companies; row kept for source completeness
Anacapa Partners,https://anacapapartners.com/site/global/anacapa/portfolio/index.gsp,Portfolio,portfolio entity / search fund or operating company,Seneca Creek Partners,,,,,,,High,Source page mixes search funds and operating companies; row kept for source completeness
Anacapa Partners,https://anacapapartners.com/site/global/anacapa/portfolio/index.gsp,Portfolio,portfolio entity / search fund or operating company,Silver Field Capital,,,,,,,High,Source page mixes search funds and operating companies; row kept for source completeness
Anacapa Partners,https://anacapapartners.com/site/global/anacapa/portfolio/index.gsp,Portfolio,portfolio entity / search fund or operating company,Sage Data Security,,,,,,,High,Source page mixes search funds and operating companies; row kept for source completeness
Anacapa Partners,https://anacapapartners.com/site/global/anacapa/portfolio/index.gsp,Portfolio,portfolio entity / search fund or operating company,The Bison Companies,,,,,,,High,Source page mixes search funds and operating companies; row kept for source completeness
Anacapa Partners,https://anacapapartners.com/site/global/anacapa/portfolio/index.gsp,Portfolio,portfolio entity / search fund or operating company,Toma Capital Management,,,,,,,High,Source page mixes search funds and operating companies; row kept for source completeness
Anacapa Partners,https://anacapapartners.com/site/global/anacapa/portfolio/index.gsp,Portfolio,portfolio entity / search fund or operating company,United Layer,,,,,,,High,Source page mixes search funds and operating companies; row kept for source completeness
Anacapa Partners,https://anacapapartners.com/site/global/anacapa/portfolio/index.gsp,Portfolio,portfolio entity / search fund or operating company,Tribula Group,,,,,,,High,Source page mixes search funds and operating companies; row kept for source completeness
Anacapa Partners,https://anacapapartners.com/site/global/anacapa/portfolio/index.gsp,Portfolio,portfolio entity / search fund or operating company,Wolf Point Growth Partners,,,,,,,High,Source page mixes search funds and operating companies; row kept for source completeness
Anacapa Partners,https://anacapapartners.com/site/global/anacapa/portfolio/index.gsp,Portfolio,portfolio entity / search fund or operating company,Valent Capital Partners,,,,,,,High,Source page mixes search funds and operating companies; row kept for source completeness
Anacapa Partners,https://anacapapartners.com/site/global/anacapa/portfolio/index.gsp,Portfolio,portfolio entity / search fund or operating company,Vector Disease Control International,,,,,,,High,Source page mixes search funds and operating companies; row kept for source completeness
